company_id,surface,lemma,pos
itochu,創造,創造,VERB
itochu,可能性,可能性,NOUN
itochu,思い,思い,NOUN
itochu,ひとり一人,ひとり一人,NOUN
itochu,更なる,更なる,ADJ
itochu,AI,AI,NOUN
itochu,活用,活用,NOUN
itochu,促進,促進,NOUN
itochu,期待,期待,NOUN
itochu,寄せ,寄せる,VERB
itochu,"

","

",NOUN
itochu,最後,最後,NOUN
itochu,年度,年度,NOUN
itochu,連結純利益,連結純利益,PROPN
itochu,計画,計画,NOUN
itochu,必達,必達,NOUN
itochu,とも,とも,NOUN
itochu,伊藤忠,伊藤忠,PROPN
itochu,更なる,更なる,ADJ
itochu,活躍,活躍,NOUN
itochu,商売,商売,NOUN
itochu,繁盛,繁盛,NOUN
itochu,世界,世界,NOUN
itochu,活躍,活躍,VERB
itochu,伊藤忠,伊藤忠,PROPN
itochu,社員,社員,NOUN
itochu,家族,家族,NOUN
itochu,健康,健康,NOUN
itochu,多幸,多幸,NOUN
itochu,祈念,祈念,VERB
sumitomo-corp,あけ,あける,VERB
sumitomo-corp,おめでとう,おめでとう,ADJ
sumitomo-corp,東京,東京,PROPN
sumitomo-corp,大手町,大手町,PROPN
sumitomo-corp,オフィス,オフィス,NOUN
sumitomo-corp,住友商事,住友商事,PROPN
sumitomo-corp,"

","

",PROPN
sumitomo-corp,年末年始,年末年始,NOUN
sumitomo-corp,過ごさ,過ごす,VERB
sumitomo-corp,年末,年末,NOUN
sumitomo-corp,関西,関西,PROPN
sumitomo-corp,実家,実家,NOUN
sumitomo-corp,帰省,帰省,VERB
sumitomo-corp,正月,正月,NOUN
sumitomo-corp,家族,家族,NOUN
sumitomo-corp,とも,とも,NOUN
sumitomo-corp,静か,静か,ADJ
sumitomo-corp,元旦,元旦,NOUN
sumitomo-corp,迎え,迎える,VERB
sumitomo-corp,1日,1日,NOUN
sumitomo-corp,近く,近く,NOUN
sumitomo-corp,神社,神社,NOUN
sumitomo-corp,初詣,初詣,VERB
sumitomo-corp,行き,行く,VERB
sumitomo-corp,毎年,毎年,NOUN
sumitomo-corp,家族,家族,NOUN
sumitomo-corp,健康,健康,NOUN
sumitomo-corp,世界,世界,NOUN
sumitomo-corp,平和,平和,NOUN
sumitomo-corp,願い,願う,VERB
sumitomo-corp,"

","

",NOUN
sumitomo-corp,振り返る,振り返る,VERB
sumitomo-corp,思い出す,思い出す,VERB
sumitomo-corp,大阪,大阪,PROPN
sumitomo-corp,関西,関西,PROPN
sumitomo-corp,万博,万博,NOUN
sumitomo-corp,累計,累計,NOUN
sumitomo-corp,越える,越える,VERB
sumitomo-corp,来場者,来場者,NOUN
sumitomo-corp,盛況,盛況,ADJ
sumitomo-corp,博覧会,博覧会,NOUN
sumitomo-corp,住友,住友,PROPN
sumitomo-corp,住友,住友,PROPN
sumitomo-corp,累計,累計,NOUN
sumitomo-corp,越し,越す,VERB
sumitomo-corp,メディア,メディア,NOUN
sumitomo-corp,人気,人気,NOUN
sumitomo-corp,上位,上位,NOUN
sumitomo-corp,民間,民間,NOUN
sumitomo-corp,パビリオン,パビリオン,NOUN
sumitomo-corp,取り上げ,取り上げる,VERB
sumitomo-corp,大成功,大成功,NOUN
sumitomo-corp,行き,行く,VERB
sumitomo-corp,いのち,いのち,NOUN
sumitomo-corp,物語,物語,NOUN
sumitomo-corp,通じ,通ずる,VERB
sumitomo-corp,未来,未来,NOUN
sumitomo-corp,思い,思い,NOUN
sumitomo-corp,未来,未来,NOUN
sumitomo-corp,デザイン,デザイン,NOUN
sumitomo-corp,膨らま,膨らむ,VERB
sumitomo-corp,機会,機会,NOUN
sumitomo-corp,"

","

",NOUN
sumitomo-corp,国際的,国際的,ADJ
sumitomo-corp,イベント,イベント,NOUN
sumitomo-corp,多く,多く,NOUN
sumitomo-corp,世界,世界,NOUN
sumitomo-corp,各国,各国,NOUN
sumitomo-corp,大統領,大統領,NOUN
sumitomo-corp,首相,首相,NOUN
sumitomo-corp,会い,会う,VERB
sumitomo-corp,すべて,すべて,NOUN
sumitomo-corp,方々,方々,NOUN
sumitomo-corp,各国,各国,NOUN
sumitomo-corp,経済,経済,NOUN
sumitomo-corp,産業,産業,NOUN
sumitomo-corp,発展,発展,NOUN
sumitomo-corp,関する,関する,VERB
sumitomo-corp,高い,高い,ADJ
sumitomo-corp,期待,期待,NOUN
sumitomo-corp,表明,表明,VERB
sumitomo-corp,"

","

",NOUN
sumitomo-corp,国際,国際,NOUN
sumitomo-corp,情勢,情勢,NOUN
sumitomo-corp,向ける,向ける,VERB
sumitomo-corp,各国,各国,NOUN
sumitomo-corp,政策,政策,NOUN
sumitomo-corp,変更,変更,NOUN
sumitomo-corp,グローバル,グローバル,ADJ
sumitomo-corp,地政学,地政学,NOUN
sumitomo-corp,リスク,リスク,NOUN
sumitomo-corp,高まり,高まり,NOUN
sumitomo-corp,よっ,よる,VERB
sumitomo-corp,世界,世界,NOUN
sumitomo-corp,経済,経済,NOUN
sumitomo-corp,安全,安全,NOUN
sumitomo-corp,保障,保障,NOUN
sumitomo-corp,めぐる,めぐる,VERB
sumitomo-corp,緊張,緊張,NOUN
sumitomo-corp,高まっ,高まる,VERB
sumitomo-corp,AI,AI,NOUN
sumitomo-corp,はじめ,はじめ,NOUN
sumitomo-corp,急速,急速,ADJ
sumitomo-corp,技術革新,技術革新,NOUN
sumitomo-corp,複雑,複雑,ADJ
sumitomo-corp,要因,要因,NOUN
sumitomo-corp,絡み合い,絡み合う,VERB
sumitomo-corp,取り巻く,取り巻く,VERB
sumitomo-corp,環境,環境,NOUN
sumitomo-corp,予測,予測,NOUN
sumitomo-corp,難しい,難しい,ADJ
sumitomo-corp,状況,状況,NOUN
sumitomo-corp,チャレンジング,チャレンジング,ADJ
sumitomo-corp,状況,状況,NOUN
sumitomo-corp,続く,続く,VERB
sumitomo-corp,見込ま,見込む,VERB
sumitomo-corp,"

","

",NOUN
sumitomo-corp,環境,環境,NOUN
sumitomo-corp,進む,進む,VERB
sumitomo-corp,やる,やる,VERB
sumitomo-corp,本質,本質,NOUN
sumitomo-corp,変わり,変わる,VERB
sumitomo-corp,中期経営計画,中期経営計画,NOUN
sumitomo-corp,基づき,基づく,VERB
sumitomo-corp,ビジネス,ビジネス,NOUN
sumitomo-corp,ライン,ライン,NOUN
sumitomo-corp,それぞれ,それぞれ,NOUN
sumitomo-corp,No.,No.,NOUN
sumitomo-corp,目標,目標,NOUN
sumitomo-corp,戦略,戦略,NOUN
sumitomo-corp,着実,着実,ADJ
sumitomo-corp,実行,実行,NOUN
sumitomo-corp,よる,よる,VERB
sumitomo-corp,向け,向ける,VERB
sumitomo-corp,挑戦,挑戦,NOUN
sumitomo-corp,加速,加速,VERB
sumitomo-corp,"

","

",NOUN
sumitomo-corp,中期経営計画,中期経営計画,NOUN
sumitomo-corp,最終,最終,NOUN
sumitomo-corp,年度,年度,NOUN
sumitomo-corp,迎え,迎える,VERB
sumitomo-corp,策定,策定,VERB
sumitomo-corp,デジタル,デジタル,NOUN
sumitomo-corp,AI,AI,NOUN
sumitomo-corp,戦略,戦略,NOUN
sumitomo-corp,DAIS,dais,NOUN
sumitomo-corp,ダイス,ダイス,NOUN
sumitomo-corp,実行,実行,VERB
sumitomo-corp,AI,AI,NOUN
sumitomo-corp,使わ,使う,VERB
sumitomo-corp,最大,最大,NOUN
sumitomo-corp,リスク,リスク,NOUN
sumitomo-corp,現場,現場,NOUN
sumitomo-corp,持っ,持つ,VERB
sumitomo-corp,組織,組織,NOUN
sumitomo-corp,強み,強み,NOUN
sumitomo-corp,デジタル,デジタル,NOUN
sumitomo-corp,AI,AI,NOUN
sumitomo-corp,駆使,駆使,VERB
sumitomo-corp,圧倒,圧倒,VERB
sumitomo-corp,ビジネスモデル,ビジネスモデル,NOUN
sumitomo-corp,構築,構築,VERB
sumitomo-corp,DAIS,dais,PROPN
sumitomo-corp,根幹,根幹,NOUN
sumitomo-corp,営業,営業,NOUN
sumitomo-corp,コーポレート,コーポレート,PROPN
sumitomo-corp,地域,地域,NOUN
sumitomo-corp,組織,組織,NOUN
sumitomo-corp,すべて,すべて,NOUN
sumitomo-corp,現場,現場,NOUN
sumitomo-corp,デジタル,デジタル,NOUN
sumitomo-corp,AI,AI,NOUN
sumitomo-corp,駆使,駆使,VERB
sumitomo-corp,産業,産業,NOUN
sumitomo-corp,リード,リード,VERB
sumitomo-corp,"

","

",NOUN
sumitomo-corp,あいさつ,あいさつ,NOUN
sumitomo-corp,年始,年始,NOUN
sumitomo-corp,サッカー,サッカー,NOUN
sumitomo-corp,観戦,観戦,NOUN
sumitomo-corp,感じ,感ずる,VERB
sumitomo-corp,戦略,戦略,NOUN
sumitomo-corp,自律,自律,NOUN
sumitomo-corp,自責,自責,NOUN
sumitomo-corp,重要性,重要性,NOUN
sumitomo-corp,話し,話す,VERB
sumitomo-corp,同じ,同じ,ADJ
sumitomo-corp,サッカー,サッカー,NOUN
sumitomo-corp,大会,大会,NOUN
sumitomo-corp,観戦,観戦,VERB
sumitomo-corp,後半,後半,NOUN
sumitomo-corp,過ぎ,過ぎ,NOUN
sumitomo-corp,負け,負ける,VERB
sumitomo-corp,チーム,チーム,NOUN
sumitomo-corp,アディショナル,アディショナル,NOUN
sumitomo-corp,タイム,タイム,NOUN
sumitomo-corp,泥臭く,泥臭い,VERB
sumitomo-corp,同点,同点,NOUN
sumitomo-corp,追いつき,追いつく,VERB
sumitomo-corp,PK,PK,NOUN
sumitomo-corp,勝利,勝利,VERB
sumitomo-corp,試合,試合,NOUN
sumitomo-corp,目の当たり,目の当たり,NOUN
sumitomo-corp,試合,試合,NOUN
sumitomo-corp,勝つ,勝つ,VERB
sumitomo-corp,必要,必要,ADJ
sumitomo-corp,勝つ,勝つ,VERB
sumitomo-corp,貪欲,貪欲,ADJ
sumitomo-corp,なれる,なれる,VERB
sumitomo-corp,実感,実感,VERB
sumitomo-corp,大きな,大きな,ADJ
sumitomo-corp,投資,投資,NOUN
sumitomo-corp,案件,案件,NOUN
sumitomo-corp,発表,発表,VERB
sumitomo-corp,今後,今後,NOUN
sumitomo-corp,道筋,道筋,NOUN
sumitomo-corp,つけ,つける,VERB
sumitomo-corp,インオーガニック,インオーガニック,NOUN
sumitomo-corp,アプローチ,アプローチ,NOUN
sumitomo-corp,続け,続ける,VERB
sumitomo-corp,基本,基本,NOUN
sumitomo-corp,ビジネス,ビジネス,NOUN
sumitomo-corp,ライン,ライン,NOUN
sumitomo-corp,オーガニック,オーガニック,ADJ
sumitomo-corp,走る,走る,VERB
sumitomo-corp,競争相手,競争相手,NOUN
sumitomo-corp,抜き去る,抜き去る,VERB
sumitomo-corp,競合,競合,NOUN
sumitomo-corp,勝つ,勝つ,VERB
sumitomo-corp,強い,強い,ADJ
sumitomo-corp,気持ち,気持ち,NOUN
sumitomo-corp,持っ,持つ,VERB
sumitomo-corp,オーガニック,オーガニック,ADJ
sumitomo-corp,遂げ,遂げる,VERB
sumitomo-corp,それぞれ,それぞれ,NOUN
sumitomo-corp,No.,No.,NOUN
sumitomo-corp,"

","

",NOUN
sumitomo-corp,環境,環境,NOUN
sumitomo-corp,踏まえ,踏まえる,VERB
sumitomo-corp,一人ひとり,一人ひとり,NOUN
sumitomo-corp,伝え,伝える,VERB
sumitomo-corp,デジタル,デジタル,NOUN
sumitomo-corp,AI,AI,NOUN
sumitomo-corp,驚く,驚く,VERB
sumitomo-corp,速度,速度,NOUN
sumitomo-corp,進化,進化,VERB
sumitomo-corp,状況,状況,NOUN
sumitomo-corp,勝ち,勝つ,VERB
sumitomo-corp,抜い,抜く,VERB
sumitomo-corp,競争相手,競争相手,NOUN
sumitomo-corp,差別化,差別化,NOUN
sumitomo-corp,関係,関係,NOUN
sumitomo-corp,人間,人間,NOUN
sumitomo-corp,重要,重要,ADJ
sumitomo-corp,最後,最後,NOUN
sumitomo-corp,人間力,人間力,NOUN
sumitomo-corp,言う,言う,VERB
sumitomo-corp,言い換えれ,言い換える,VERB
sumitomo-corp,惹きつける,惹きつける,VERB
sumitomo-corp,惹きつける,惹きつける,VERB
sumitomo-corp,誠実,誠実,ADJ
sumitomo-corp,信用,信用,NOUN
sumitomo-corp,信頼,信頼,NOUN
sumitomo-corp,基本,基本,NOUN
sumitomo-corp,うえ,うえ,NOUN
sumitomo-corp,語り込む,語り込む,VERB
sumitomo-corp,相手,相手,NOUN
sumitomo-corp,聞く,聞く,VERB
sumitomo-corp,姿勢,姿勢,NOUN
sumitomo-corp,相手,相手,NOUN
sumitomo-corp,立場,立場,NOUN
sumitomo-corp,立っ,立つ,VERB
sumitomo-corp,意識,意識,NOUN
sumitomo-corp,難しい,難しい,ADJ
sumitomo-corp,優しい,優しい,ADJ
sumitomo-corp,言葉,言葉,NOUN
sumitomo-corp,伝える,伝える,VERB
sumitomo-corp,高める,高める,VERB
sumitomo-corp,大切,大切,ADJ
sumitomo-corp,通じ,通ずる,VERB
sumitomo-corp,惹きつける,惹きつける,VERB
sumitomo-corp,磨い,磨く,VERB
sumitomo-corp,一緒,一緒,NOUN
sumitomo-corp,仕事,仕事,NOUN
sumitomo-corp,AI,AI,NOUN
sumitomo-corp,人間力,人間力,NOUN
sumitomo-corp,掛け合わせ,掛け合わせ,NOUN
sumitomo-corp,新しい,新しい,ADJ
sumitomo-corp,創出,創出,VERB
sumitomo-corp,"

","

",NOUN
sumitomo-corp,住友商事,住友商事,PROPN
sumitomo-corp,とっ,とる,VERB
sumitomo-corp,社員,社員,NOUN
sumitomo-corp,社員,社員,NOUN
sumitomo-corp,家族,家族,NOUN
sumitomo-corp,方々,方々,NOUN
sumitomo-corp,とっ,とる,VERB
sumitomo-corp,希望,希望,NOUN
sumitomo-corp,満ち,満ちる,VERB
sumitomo-corp,幸せ,幸せ,ADJ
sumitomo-corp,実り,実り,NOUN
sumitomo-corp,多い,多い,ADJ
sumitomo-corp,祈念,祈念,VERB
toyota,あけ,あける,VERB
toyota,おめでとう,おめでとう,ADJ
toyota,健やか,健やか,ADJ
toyota,迎え,迎える,VERB
toyota,本当,本当,NOUN
toyota,うれしく,うれしい,ADJ
toyota,届く,届く,VERB
toyota,メッセージ,メッセージ,NOUN
toyota,頑張り,頑張る,VERB
toyota,"

","

",NOUN
toyota,言葉,言葉,NOUN
toyota,意味,意味,NOUN
toyota,向き合っ,向き合う,VERB
toyota,笑顔,笑顔,NOUN
toyota,感謝,感謝,NOUN
toyota,気持ち,気持ち,NOUN
toyota,大切,大切,ADJ
toyota,言っ,言う,VERB
toyota,スタート,スタート,VERB
toyota,"

","

",NOUN
toyota,世界中,世界中,NOUN
toyota,仲間,仲間,NOUN
toyota,ステークホルダー,ステークホルダー,NOUN
toyota,感謝,感謝,NOUN
toyota,伝える,伝える,VERB
toyota,TOYOTA,TOYOTA,NOUN
toyota,WORLD,World,NOUN
toyota,ARIGATO,arigato,NOUN
toyota,FEST,fest,NOUN
toyota,開催,開催,VERB
toyota,当たり前,当たり前,ADJ
toyota,未来,未来,NOUN
toyota,みんな,みんな,NOUN
toyota,つくる,つくる,VERB
toyota,豊田,豊田,PROPN
toyota,会長,会長,NOUN
toyota,想い,想い,NOUN
toyota,もと,もと,NOUN
toyota,グローバル,グローバル,ADJ
toyota,トヨタ,トヨタ,PROPN
toyota,たくさん,たくさん,ADJ
toyota,笑顔,笑顔,NOUN
toyota,"

","

",NOUN
toyota,私自身,私自身,ADJ
toyota,世界,世界,NOUN
toyota,各地,各地,NOUN
toyota,実践,実践,VERB
toyota,仲間,仲間,NOUN
toyota,有り難,有り難い,ADJ
toyota,想い,想い,NOUN
toyota,行動,行動,NOUN
toyota,つなげる,つなげる,VERB
toyota,大切,大切,ADJ
toyota,実感,実感,VERB
toyota,感謝,感謝,NOUN
toyota,気持ち,気持ち,NOUN
toyota,伝え,伝える,VERB
toyota,"

","

",NOUN
toyota,苦しい,苦しい,ADJ
toyota,仲間,仲間,NOUN
toyota,一生懸命,一生懸命,NOUN
toyota,頑張っ,頑張る,VERB
toyota,くれ,くれる,VERB
toyota,会社,会社,NOUN
toyota,すべて,すべて,NOUN
toyota,本当,本当,NOUN
toyota,"

","

",NOUN
toyota,いい,いい,ADJ
toyota,クルマ,クルマ,NOUN
toyota,つくっ,つくる,VERB
toyota,届け,届ける,VERB
toyota,一心,一心,NOUN
toyota,みんな,みんな,NOUN
toyota,行動,行動,NOUN
toyota,積み重ね,積み重ねる,VERB
toyota,"

","

",NOUN
toyota,認証,認証,NOUN
toyota,業務,業務,NOUN
toyota,正しい,正しい,ADJ
toyota,仕事,仕事,NOUN
toyota,実践,実践,VERB
toyota,続ける,続ける,VERB
toyota,スタートライン,スタートライン,NOUN
toyota,立てる,立てる,VERB
toyota,一人ひとり,一人ひとり,NOUN
toyota,意識,意識,NOUN
toyota,仕事,仕事,NOUN
toyota,仕組み,仕組み,NOUN
toyota,改善,改善,VERB
toyota,努力,努力,NOUN
toyota,みんな,みんな,NOUN
toyota,続け,続ける,VERB
toyota,新車,新車,NOUN
toyota,立ち上げ,立ち上げ,NOUN
toyota,認証,認証,NOUN
toyota,品質,品質,NOUN
toyota,変化,変化,NOUN
toyota,多い,多い,ADJ
toyota,本当,本当,NOUN
toyota,大変,大変,ADJ
toyota,無事,無事,ADJ
toyota,新型,新型,NOUN
toyota,世の中,世の中,NOUN
toyota,送り出す,送り出す,VERB
toyota,それぞれ,それぞれ,NOUN
toyota,現場,現場,NOUN
toyota,最後,最後,NOUN
toyota,最後,最後,NOUN
toyota,必死,必死,ADJ
toyota,頑張っ,頑張る,VERB
toyota,仕事,仕事,NOUN
toyota,くれ,くれる,VERB
toyota,"

","

",NOUN
toyota,海外,海外,NOUN
toyota,多く,多く,NOUN
toyota,地域,地域,NOUN
toyota,競争,競争,NOUN
toyota,環境,環境,NOUN
toyota,厳しさ,厳しさ,NOUN
toyota,増す,増す,VERB
toyota,一方,一方,NOUN
toyota,徹し,徹する,VERB
toyota,生産,生産,NOUN
toyota,販売,販売,NOUN
toyota,品質,品質,NOUN
toyota,サービス,サービス,NOUN
toyota,追求,追求,VERB
toyota,努力,努力,NOUN
toyota,重ね,重ねる,VERB
toyota,くれ,くれる,VERB
toyota,"

","

",NOUN
toyota,ブラジル,ブラジル,PROPN
toyota,ポルト,ポルト,PROPN
toyota,フェリス,フェリス,NOUN
toyota,工場,工場,NOUN
toyota,竜巻,竜巻,NOUN
toyota,被災,被災,VERB
toyota,グローバル,グローバル,ADJ
toyota,トヨタ,トヨタ,PROPN
toyota,チーム,チーム,NOUN
toyota,実感,実感,VERB
toyota,一報,一報,NOUN
toyota,受け,受ける,VERB
toyota,日本,日本,PROPN
toyota,インドネシア,インドネシア,PROPN
toyota,バックアップ,バックアップ,NOUN
toyota,生産,生産,NOUN
toyota,動き,動く,VERB
toyota,出し,出す,VERB
toyota,くれ,くれる,VERB
toyota,地域,地域,NOUN
toyota,越え,越える,VERB
toyota,仲間,仲間,NOUN
toyota,全力,全力,NOUN
toyota,対応,対応,NOUN
toyota,当たっ,当たる,VERB
toyota,くれ,くれる,VERB
toyota,現地,現地,NOUN
toyota,飛ん,飛ぶ,VERB
toyota,とも,とも,NOUN
toyota,復旧,復旧,NOUN
toyota,くれ,くれる,VERB
toyota,生産,生産,NOUN
toyota,再開,再開,NOUN
toyota,準備,準備,NOUN
toyota,くれ,くれる,VERB
toyota,本当,本当,NOUN
toyota,"

","

",NOUN
toyota,現場,現場,NOUN
toyota,想い,想い,NOUN
toyota,行動,行動,NOUN
toyota,仕入先,仕入先,NOUN
toyota,販売店,販売店,NOUN
toyota,尽力,尽力,NOUN
toyota,クルマ,クルマ,NOUN
toyota,つくっ,つくる,VERB
toyota,届け,届ける,VERB
toyota,感謝,感謝,VERB
toyota,"

","

",NOUN
toyota,一方,一方,NOUN
toyota,課題,課題,NOUN
toyota,稼働,稼働,NOUN
toyota,停止,停止,NOUN
toyota,前年,前年,NOUN
toyota,減っ,減る,VERB
toyota,内訳,内訳,NOUN
toyota,見る,見る,VERB
toyota,品質,品質,NOUN
toyota,設備,設備,NOUN
toyota,トラブル,トラブル,NOUN
toyota,起因,起因,VERB
toyota,稼働,稼働,NOUN
toyota,停止,停止,NOUN
toyota,増え,増える,VERB
toyota,販売,販売,NOUN
toyota,現場,現場,NOUN
toyota,不便,不便,NOUN
toyota,かけ,かける,VERB
toyota,状況,状況,NOUN
toyota,変わっ,変わる,VERB
toyota,日本,日本,PROPN
toyota,クルマ,クルマ,NOUN
toyota,商談,商談,VERB
toyota,状況,状況,NOUN
toyota,実際,実際,NOUN
toyota,続い,続く,VERB
toyota,"

","

",NOUN
toyota,いい,いい,ADJ
toyota,クルマ,クルマ,NOUN
toyota,つくっ,つくる,VERB
toyota,届け,届ける,VERB
toyota,全員,全員,NOUN
toyota,改善,改善,NOUN
toyota,続け,続ける,VERB
familymart,明け,明ける,VERB
familymart,おめでとう,おめでとう,ADJ
familymart,"

","

",PROPN
familymart,健やか,健やか,ADJ
familymart,迎え,迎える,VERB
familymart,ファミリーマート,ファミリーマート,PROPN
familymart,関わる,関わる,VERB
familymart,すべて,すべて,NOUN
familymart,とも,とも,NOUN
familymart,喜び,喜び,NOUN
familymart,分かち合い,分かち合う,VERB
familymart,"

","

",NOUN
familymart,日頃,日頃,NOUN
familymart,店舗,店舗,NOUN
familymart,支え,支える,VERB
familymart,加盟店,加盟店,NOUN
familymart,取引先,取引先,NOUN
familymart,地域社会,地域社会,NOUN
familymart,関係者,関係者,NOUN
familymart,世界中,世界中,NOUN
familymart,深く,深い,ADJ
familymart,感謝,感謝,VERB
familymart,"

","

",NOUN
familymart,振り返れ,振り返る,VERB
familymart,ファミリーマート,ファミリーマート,PROPN
familymart,とっ,とる,VERB
familymart,大きな,大きな,ADJ
familymart,転機,転機,NOUN
familymart,大谷,大谷,PROPN
familymart,翔平,翔平,PROPN
familymart,選手,選手,NOUN
familymart,取り組み,取り組み,NOUN
familymart,ファミリーマート,ファミリーマート,PROPN
familymart,ブランド,ブランド,NOUN
familymart,高い,高い,ADJ
familymart,ステージ,ステージ,NOUN
familymart,押し上げ,押し上げる,VERB
familymart,備蓄米,備蓄米,NOUN
familymart,取り組み,取り組み,NOUN
familymart,単なる,単なる,ADJ
familymart,便利,便利,ADJ
familymart,存在,存在,NOUN
familymart,支える,支える,VERB
familymart,インフラ,インフラ,NOUN
familymart,日本,日本,PROPN
familymart,示す,示す,VERB
familymart,"

","

",NOUN
familymart,話題,話題,NOUN
familymart,づくり,づくり,NOUN
familymart,加盟店,加盟店,NOUN
familymart,現場,現場,NOUN
familymart,流す,流す,VERB
familymart,社員,社員,NOUN
familymart,一人ひとり,一人ひとり,NOUN
familymart,本部,本部,NOUN
familymart,一体,一体,NOUN
familymart,コンビ,コンビ,VERB
familymart,哲学,哲学,NOUN
familymart,行動,行動,NOUN
familymart,体現,体現,VERB
familymart,結果,結果,NOUN
familymart,強く,強い,ADJ
familymart,感じ,感ずる,VERB
familymart,ファミリーマート,ファミリーマート,PROPN
familymart,日本,日本,PROPN
familymart,リテール,リテール,NOUN
familymart,牽引,牽引,VERB
familymart,存在,存在,NOUN
familymart,馳せ,馳せる,VERB
familymart,言える,言える,VERB
familymart,"

","

",NOUN
familymart,迎える,迎える,VERB
familymart,創立,創立,NOUN
familymart,周年,周年,NOUN
familymart,大きな,大きな,ADJ
familymart,節目,節目,NOUN
familymart,立っ,立つ,VERB
familymart,"

","

",PROPN
familymart,ステージ,ステージ,NOUN
familymart,求め,求める,VERB
familymart,リアル店舗,リアル店舗,NOUN
familymart,基盤,基盤,NOUN
familymart,データ,データ,NOUN
familymart,デジタル,デジタル,NOUN
familymart,コンテンツ,コンテンツ,NOUN
familymart,掛け合わせ,掛け合わせる,VERB
familymart,加盟店,加盟店,NOUN
familymart,収益,収益,NOUN
familymart,継続的,継続的,ADJ
familymart,生み出す,生み出す,VERB
familymart,メディア,メディア,NOUN
familymart,コマース,コマース,NOUN
familymart,旗手,旗手,NOUN
familymart,進化,進化,VERB
familymart,売場,売場,NOUN
familymart,競う,競う,VERB
familymart,時代,時代,NOUN
familymart,終わり,終わる,VERB
familymart,ファミリーマート,ファミリーマート,NOUN
familymart,日常,日常,NOUN
familymart,接点,接点,NOUN
familymart,変え,変える,VERB
familymart,加盟店,加盟店,VERB
familymart,稼げる,稼げる,VERB
familymart,仕組み,仕組み,NOUN
familymart,創り,創る,VERB
familymart,続ける,続ける,VERB
familymart,"

","

",NOUN
familymart,干支,干支,NOUN
familymart,丙午,丙午,NOUN
familymart,うま,うま,NOUN
familymart,丙（ひのえ）,丙,NOUN
familymart,太陽,太陽,NOUN
familymart,エネルギー,エネルギー,NOUN
familymart,情熱,情熱,NOUN
familymart,意味,意味,VERB
familymart,午（うま）,午,NOUN
familymart,力強く,力強い,ADJ
familymart,駆け抜ける,駆け抜ける,VERB
familymart,推進力,推進力,NOUN
familymart,象徴,象徴,VERB
familymart,"

","

",NOUN
familymart,丙午,丙午,NOUN
familymart,迷わ,迷う,VERB
familymart,立ち止まら,立ち止まる,VERB
familymart,スピード感,スピード感,NOUN
familymart,もっ,もつ,VERB
familymart,挑戦,挑戦,VERB
familymart,拓ける,拓ける,VERB
familymart,言わ,言う,VERB
familymart,現状,現状,NOUN
familymart,安住,安住,VERB
familymart,チャレンジ,チャレンジ,VERB
familymart,コンビニ,コンビニ,NOUN
familymart,掲げる,掲げる,VERB
familymart,ファミリーマート,ファミリーマート,PROPN
familymart,ふさわしい,ふさわしい,ADJ
familymart,"

","

",NOUN
familymart,周年,周年,NOUN
familymart,節目,節目,NOUN
familymart,単なる,単なる,ADJ
familymart,通過,通過,NOUN
familymart,いけ,いける,VERB
familymart,積み重ね,積み重ねる,VERB
familymart,強み,強み,NOUN
familymart,信じ,信ずる,VERB
familymart,必要,必要,ADJ
familymart,過去,過去,NOUN
familymart,成功,成功,NOUN
familymart,体験,体験,NOUN
familymart,乗り越え,乗り越える,VERB
familymart,加盟店,加盟店,NOUN
familymart,一丸,一丸,NOUN
familymart,全力,全力,NOUN
familymart,駆け抜ける,駆け抜ける,VERB
familymart,"

","

",NOUN
familymart,丙午,丙午,NOUN
familymart,勢い,勢い,NOUN
familymart,そのまま,そのまま,ADJ
familymart,走り,走る,VERB
familymart,走る,走る,VERB
familymart,ファミリーマート,ファミリーマート,NOUN
familymart,スピード,スピード,NOUN
familymart,情熱,情熱,ADJ
familymart,新しい,新しい,ADJ
familymart,挑戦,挑戦,VERB
familymart,願い,願う,VERB
seven-i,経営,経営,NOUN
seven-i,チーム,チーム,NOUN
seven-i,迎える,迎える,VERB
seven-i,最初,最初,NOUN
seven-i,あたり,あたる,VERB
seven-i,加盟店,加盟店,NOUN
seven-i,オーナー,オーナー,NOUN
seven-i,すべて,すべて,NOUN
seven-i,ステークホルダー,ステークホルダー,NOUN
seven-i,御礼,御礼,VERB
seven-i,"

","

",NOUN
seven-i,昨年来,昨年来,VERB
seven-i,ガバナンス,ガバナンス,NOUN
seven-i,体制,体制,NOUN
seven-i,全体,全体,NOUN
seven-i,強固,強固,ADJ
seven-i,連携,連携,NOUN
seven-i,図っ,図る,VERB
seven-i,世界,世界,NOUN
seven-i,チーム,チーム,NOUN
seven-i,迅速,迅速,ADJ
seven-i,変化,変化,NOUN
seven-i,対応,対応,VERB
seven-i,取り組み,取り組み,NOUN
seven-i,始まっ,始まる,VERB
seven-i,"

","

",NOUN
seven-i,国内外,国内外,NOUN
seven-i,インフレ,インフレ,NOUN
seven-i,進ん,進む,VERB
seven-i,価格,価格,NOUN
seven-i,バランス,バランス,NOUN
seven-i,購入,購入,VERB
seven-i,慎重,慎重,ADJ
seven-i,選別,選別,VERB
seven-i,国際,国際,NOUN
seven-i,環境,環境,NOUN
seven-i,地政学,地政学,NOUN
